feature,mean_abs_shap_partial
FAQ,0.13559040313329684
LDELTOTAL,0.10558692311126668
CDRSB,0.10284023803867116
APOE4,0.06872704727304421
TRABSCOR,0.056629621238801754
MOCA,0.056425343689773776
MMSE,0.04913865189234747
PTEDUCAT,0.013669603012598683
FHQMOM,0.013388749006598614
FHQDAD,0.011770518932876802
PTGENDER,0.009739091135092444
