feature,mean_abs_shap_partial
FAQ,0.1425830017531238
LDELTOTAL,0.12448377700325058
TRABSCOR,0.06587371226014685
CDRSB,0.06281295607138324
APOE4,0.06048391647039784
MOCA,0.05260367411084936
MMSE,0.04882996655956961
FHQMOM,0.014217242524506669
PTEDUCAT,0.013229075722472566
FHQDAD,0.010269343265448205
PTGENDER,0.006584765480865643
