feature,mean_abs_shap_partial
LDELTOTAL,0.1250545454486963
FAQ,0.12053825057745339
APOE4,0.09043418464508908
MMSE,0.06112090380956425
CDRSB,0.05916799475880464
MOCA,0.045317583944207394
TRABSCOR,0.029761198138779626
PTEDUCAT,0.01384536994913662
FHQMOM,0.01224975211558488
FHQDAD,0.009799830799642266
PTGENDER,0.008835761839932808
