feature,mean_abs_shap
FAQ,0.13203258909123966
LDELTOTAL,0.1142858630067221
APOE4,0.08097364028597674
CDRSB,0.06742450681012281
MOCA,0.04937540647568122
TRABSCOR,0.0399944692044577
MMSE,0.025898485809947774
FHQMOM,0.015434382145579057
PTEDUCAT,0.015395697927864488
FHQDAD,0.009314316733120507
PTGENDER,0.006792470658219599
