label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
1,-0.1946,0.1732,0.1031,-0.12476,-0.2795,-0.0918,-0.5044,0.285,-0.3037,0.646,0.4321,0.276,-0.2268,0.272,-0.1794,0.011246,-0.0267,0.06854,0.032,-0.1925,-0.007427,-1.601,-0.2822,-0.1876,0.4683,0.4304,0.12146,-0.1044,0.368,-0.2473,0.236,0.1451,0.2852,0.2686,-0.0262,-0.01462,-0.10516,0.3728,-0.5083,0.0442,-0.884,-0.1256,-0.251,-0.04996,-0.0906,-0.03268,0.09534,0.3645,-0.08923,0.02568,0.6255,0.1531,0.1069,0.584,-0.0227,-0.756,-0.137,-0.3708,-0.7725,0.1665,-0.1974,0.0696,0.01848,-9.11,-0.2476,0.2307,-0.1323,0.0737,0.05707,0.1205,-0.1785,0.10004,8.7,0.7056,0.4316,-0.3833,0.1927,0.6045,0.1918,-0.03424,0.1562,-0.3337,0.4744,-0.353,-0.04007,0.114,0.12146,0.655,0.3247,0.046,-0.4155,-0.3733,0.0762,-0.1407,0.0455,-0.5195,-0.02011,0.3342,-0.624,-2.25,0.3354,0.0492,-0.04608,-0.06744,0.2421,0.4124,-0.000413,-0.4263,-0.1908,0.2646,0.01509,0.044,-0.3308,0.2191,-0.536,0.442,0.1636,1.002,-0.335,-0.0876,0.2144,-0.1333,-0.3052,-0.2595,0.06604,0.649,-0.1605,-0.206,-0.0296,0.724,-0.1597,1.423,-0.1941,-0.3193,-0.2578,-0.05606,0.05118,0.3362,0.716,-0.1423,0.7324,-0.4985,0.762,-0.2034,-0.2578,-0.10333,0.1359,-1.2705,0.1317,0.03705,0.0947,-0.2576,-0.628,-0.2288,-0.11145,0.225,-0.04916,-0.0914,0.09357,-0.13,0.472,0.2383,0.2172,0.3052,0.1376,-0.09875,0.3784,-0.1752,-0.1326,0.05746,-0.229,-0.5083,0.09283,0.3525,-0.1333,0.02742,-0.418,0.553,0.25,0.658,0.3088,0.2627,-0.1453,0.585,0.3235,-1.64,-0.06323,-0.11694,0.2375,-0.1857,0.1389,-0.1276
0,-0.0988,0.185,0.1567,-0.02234,-0.1528,-0.1383,-0.5825,1.064,-0.3752,0.966,-0.163,0.2659,-0.3726,0.3547,0.0586,-0.1207,-0.0894,0.2411,-0.00919,-0.1715,-0.1796,-0.4807,-0.5547,-0.216,0.1677,-0.0733,-1.231,-0.372,-0.07965,-0.0864,0.1821,0.2925,0.1234,0.1284,0.2357,-0.1809,0.0778,0.5923,-0.0773,-0.1326,-0.541,-0.0845,-0.2184,0.1743,-0.1982,-0.0494,-0.1721,0.2532,-0.2341,0.1277,0.2452,0.3945,0.003403,0.616,-0.07776,-0.503,-0.0741,-0.291,-0.68,-0.03546,1.344,0.1974,0.0896,-9.49,-0.0737,0.369,0.1022,0.1223,0.1469,0.07635,0.2908,0.0931,8.5,-0.0365,0.2866,-0.2627,0.3748,0.868,0.3987,-0.08575,-0.134,0.06027,0.2903,-0.1155,0.03537,-0.005043,0.03763,0.6763,0.1766,-0.01354,-0.4607,-0.493,0.02449,-0.066,-0.2003,0.2163,0.00987,0.4219,-0.4595,-2.584,0.4856,0.03387,-0.0579,-0.2063,-0.2766,0.11993,-0.01458,-0.1877,-0.0634,0.1898,0.1385,0.05295,-0.3147,0.2034,-0.55,0.384,-0.1407,0.638,-0.3875,0.1302,-0.03616,0.02045,-0.3848,-0.2462,-0.134,0.8994,-0.1388,0.04343,-0.02382,0.4358,0.1285,1.144,0.303,0.1328,-0.2954,0.11194,-0.236,0.07886,0.1567,-0.2003,0.362,-0.2712,0.659,-0.253,-0.1984,-0.2676,-0.0972,-1.498,0.1505,-0.03235,0.2578,-0.3215,-0.3945,-0.11115,0.1527,0.4795,-0.1278,0.1049,-0.04984,-0.02757,0.2297,0.2834,0.2479,0.246,0.2041,-0.3562,0.006317,-0.3325,-0.2246,0.294,-0.1021,-0.05603,-0.10144,0.3413,-0.1604,0.1332,-0.1411,0.4512,-0.203,0.3215,-0.02985,0.04968,-0.406,0.2756,0.1766,0.0958,0.02727,-0.2407,0.2527,-0.11786,0.04938,-0.1814
0,-0.1252,0.2659,0.1833,-0.1476,0.05292,-0.2295,-0.8447,0.8203,-0.471,0.8916,-0.2289,0.298,-0.3396,0.1677,0.1788,-0.0492,-0.1842,0.1113,0.014854,-0.4624,-0.1487,-0.7344,-0.4343,-0.354,0.1775,0.3337,-1.062,-0.11786,0.4363,-0.0876,0.3735,0.014786,0.3174,0.3455,0.3894,0.0878,-0.1447,0.7944,0.0565,-0.1788,-0.648,-0.0902,-0.3064,0.1948,-0.2747,0.1476,-0.2417,0.2102,-0.067,0.0321,0.1997,0.2798,-0.074,0.7085,0.0951,-0.4185,-0.2119,-0.0206,-0.4412,-0.02658,1.024,0.318,-0.3665,-9.43,-0.04617,0.3657,0.02298,0.01417,-0.1044,-0.04474,-0.05792,-0.1198,8.63,0.088,0.4465,-0.4468,0.0342,0.8447,0.327,-0.236,-0.1565,-0.1504,0.224,0.0055,0.0896,0.12396,0.1774,0.5073,-0.07886,-0.1322,-0.1915,-0.622,-0.2244,-0.2288,-0.1841,-0.05957,0.339,0.2915,-0.1992,-2.686,0.4885,0.1554,-0.00483,0.002098,-0.151,0.1466,-0.07764,-0.2559,-0.1488,0.225,-0.001745,0.1353,-0.1895,0.251,-0.6157,0.6196,0.315,0.8667,-0.3875,0.02856,-0.07153,0.1613,-0.2473,-0.1864,0.0656,0.583,0.11487,-0.1459,-0.05075,0.315,0.1907,1.152,0.1819,0.01544,-0.183,0.04538,-0.2483,0.0888,0.1794,-0.1394,0.42,-0.2869,0.643,-0.0641,-0.1715,-0.3896,-0.10345,-1.182,0.1388,-0.1,0.02928,-0.3706,-0.2542,-0.1445,0.0275,0.2484,0.03038,0.08344,-0.223,0.1235,0.499,0.3284,-0.0737,0.2363,0.2363,-0.0861,-0.09766,-0.4832,-0.2136,0.1194,-0.0355,-0.261,-0.093,0.1418,-0.01188,0.1458,-0.2246,0.3074,-0.1553,0.3777,-0.0808,0.1289,-0.2372,0.297,0.3096,-0.05225,-0.2399,0.1587,0.1566,0.0195,0.1409,-0.06006
0,-0.215,0.4663,0.2502,-0.2423,0.06058,-0.2185,-0.9175,1.16,-0.4463,1.065,-0.7686,0.11804,-0.4302,0.3833,0.01362,0.03632,-0.0809,0.3489,0.81,-0.732,-0.471,0.8525,-0.334,-0.5776,-0.04492,-0.4614,-2.143,-0.3567,-0.04172,0.2544,-0.0649,0.2343,0.1632,0.08575,0.4043,-0.3796,0.428,1.07,0.2405,-0.4148,-0.02156,-0.2074,0.321,0.3782,0.07166,0.148,-0.4363,-0.01576,-0.3975,0.1251,0.1218,0.1976,-0.4219,1.08,0.369,-0.2156,-0.148,0.1294,-0.1797,0.2568,2.541,0.1443,-0.5957,-8.9,-0.4136,0.4426,0.4128,0.005188,-0.3728,0.2499,0.4446,-0.4678,7.51,-0.71,0.6025,0.1927,0.07446,0.8057,0.9995,-0.1395,-0.3245,0.3704,-0.0454,0.203,-0.1447,0.1791,-0.298,0.3828,-0.1251,-0.4167,-0.11,-0.7734,-0.265,-0.1735,-0.2878,0.9014,0.342,0.01906,0.1326,-2.723,0.2917,0.8774,0.0495,-0.05792,-0.922,-0.3975,-0.332,0.06824,-0.0988,0.3796,-0.02145,0.2556,-0.2715,-0.2047,-0.6006,0.451,-0.3662,0.0803,-0.08704,0.09283,-0.4426,0.7183,-0.3643,-0.4062,-0.07166,1.079,-0.05328,-0.012375,0.2115,0.121,-0.3276,0.524,0.6636,-0.11115,-0.2563,0.1703,-0.606,0.0569,-1.103,-0.08734,0.2437,0.175,0.7554,0.03084,0.05554,-0.5063,-0.2495,-1.77,-0.02306,-0.216,0.2087,-0.1122,-0.3857,-0.2903,0.2087,0.1268,0.574,-0.0785,-0.274,0.02275,0.357,0.1615,-0.2367,0.1754,0.2156,-0.2954,-0.3384,-0.2576,-0.3806,0.2339,0.06683,0.3647,-0.0833,0.22,0.4575,0.4312,0.10895,-0.1772,-0.01956,0.445,0.0367,-0.1477,-0.4683,0.03287,-0.09283,1.987,-0.32,0.3,0.249,0.1847,-0.1136,-0.418
0,-0.03738,0.1489,0.2081,-0.1257,-0.01478,-0.2407,-0.636,1.141,-0.3616,1.012,-0.2769,0.356,-0.3794,0.2935,0.2314,-0.1918,-0.1169,0.1554,-0.06195,-0.327,-0.1661,-0.3013,-0.5474,-0.3464,0.03793,-0.0744,-1.5,-0.3093,0.1037,-0.1305,0.3018,0.1885,0.221,0.0928,0.3767,-0.1327,0.0624,0.7583,0.0765,-0.3577,-0.537,-0.11615,-0.3003,0.3604,-0.2129,-0.02766,-0.2664,0.2213,-0.2485,0.1289,0.1445,0.3594,0.02477,0.775,-0.0317,-0.3909,-0.09564,-0.174,-0.4924,0.01674,1.522,0.2037,-0.1257,-9.45,-0.03052,0.4143,0.1373,0.0906,-0.1075,0.02065,0.317,0.0455,8.41,-0.0665,0.2744,-0.3264,0.2883,0.995,0.4187,-0.1317,-0.2,0.01082,0.1062,-0.05502,0.0764,0.05652,0.02417,0.556,0.09216,-0.091,-0.4216,-0.4521,-0.1635,-0.1799,-0.1967,0.265,0.261,0.39,-0.218,-2.58,0.4067,-0.02806,0.08417,-0.1617,-0.4568,0.1396,0.02885,-0.16,-0.04907,0.2253,0.1526,0.0952,-0.331,0.3298,-0.688,0.3962,0.06158,0.618,-0.2676,0.054,-0.02048,0.1248,-0.4736,-0.4233,-0.0165,0.768,-0.1333,0.0482,0.06696,0.2264,0.1351,1.123,0.3499,0.2081,-0.4316,0.12366,-0.4795,0.08856,0.01505,-0.1576,0.3716,-0.208,0.559,-0.1526,-0.03802,-0.406,-0.2595,-1.414,0.07513,-0.09937,0.08057,-0.2411,-0.2622,-0.1808,0.10065,0.4426,0.11,0.11017,-0.1306,0.09814,0.321,0.2593,0.2299,0.292,0.2522,-0.434,-0.145,-0.436,-0.2664,0.291,-0.02377,-0.08154,-0.1287,0.2058,-0.00972,0.2157,-0.0822,0.4617,-0.3293,0.3154,-0.0837,0.10004,-0.48,0.3142,0.3213,0.3984,-0.1342,-0.2354,0.3357,0.03412,0.1117,-0.175
0,-0.1214,0.2324,0.2913,-0.2595,-0.0485,-0.3518,-0.9517,1.224,-0.3804,1.012,-0.6016,0.117,-0.3357,0.2617,0.0634,-0.0977,-0.10706,0.2346,0.4258,-0.441,-0.453,0.486,-0.3809,-0.6333,0.0583,-0.5815,-2.166,-0.4143,-0.04156,0.264,0.04742,0.2039,0.2788,-0.02374,0.1799,-0.3267,0.2615,1.003,0.2551,-0.4058,-0.05444,-0.09564,0.1483,0.34,-0.10486,-0.00438,-0.3792,0.09155,-0.3296,0.1981,-0.01663,0.1779,-0.1229,0.868,0.1359,-0.1185,0.0263,0.1792,-0.2006,0.0772,2.48,0.12274,-0.2688,-9.24,-0.1969,0.547,0.5303,0.09454,-0.05283,0.1962,0.4468,-0.2115,7.684,-0.6714,0.4412,-0.215,0.1572,1.088,0.93,-0.1121,-0.2715,0.445,0.02948,0.09766,-0.1453,0.09406,-0.1608,0.3794,-0.0227,-0.1893,-0.2827,-0.6626,-0.07947,0.0912,-0.2644,0.8403,0.214,0.0749,-0.1201,-2.809,0.5063,0.5063,-0.08344,-0.0666,-0.6104,-0.305,-0.275,-0.0349,0.001497,0.368,-0.0383,0.1167,-0.1257,-0.00862,-0.4946,0.1981,-0.2822,0.1704,-0.1362,0.07324,-0.4458,0.4316,-0.2727,-0.235,-0.1252,0.798,-0.0906,0.1984,0.172,0.1761,-0.02611,0.7407,0.6885,0.1648,-0.3127,0.1971,-0.578,-0.1255,-0.8286,-0.207,0.2456,0.06433,0.718,-0.03842,-0.0928,-0.523,-0.272,-1.525,0.11926,-0.1134,0.1156,-0.149,-0.3066,-0.2162,0.1906,0.0975,0.4006,0.03123,-0.10785,0.0942,0.2031,0.2228,-0.2352,0.1263,0.127,-0.3877,-0.4226,-0.4365,-0.251,0.4246,-0.05173,0.1986,-0.0596,0.3904,0.3157,0.3064,0.1714,-0.01746,-0.1486,0.1942,-0.1569,-0.1654,-0.3062,0.03099,0.0672,1.771,-0.2279,0.1172,0.2329,0.0922,-0.04514,-0.2137
1,-0.1385,0.4182,0.3044,-0.156,-0.1458,-0.2566,-0.971,1.247,-0.355,0.9517,-0.7695,0.08075,-0.349,0.3115,0.1097,-0.02621,-0.1136,0.4272,0.5835,-0.4717,-0.4565,0.651,-0.2012,-0.6445,0.07574,-0.6074,-2.258,-0.4424,-0.04047,0.2202,-0.06052,0.1777,0.2812,0.035,0.2449,-0.3357,0.2598,0.949,0.27,-0.397,-0.0671,-0.1554,0.2222,0.3008,-0.04343,0.0166,-0.3115,0.09143,-0.2908,0.117,-0.03143,0.1714,-0.2632,1.02,0.1962,-0.1816,0.011696,0.11255,-0.2441,0.09875,2.559,0.0947,-0.4216,-9.05,-0.2795,0.5044,0.3914,0.0762,-0.1032,0.1477,0.396,-0.2134,7.67,-0.662,0.547,-0.1257,0.2244,1.034,0.894,-0.1571,-0.3252,0.3667,-0.03687,0.088,-0.242,0.10754,-0.2484,0.4353,-0.1544,-0.1827,-0.2563,-0.716,-0.1259,0.01131,-0.2542,0.896,0.3118,0.07367,-0.11316,-2.697,0.529,0.7334,0.01092,-0.07245,-0.7173,-0.4014,-0.3374,-0.04904,-0.0559,0.4202,-0.0653,0.1388,-0.2075,-0.1274,-0.435,0.2905,-0.1609,0.1005,-0.097,0.10236,-0.5127,0.4302,-0.322,-0.2432,-0.02065,0.792,-0.08856,0.0717,0.1676,0.2986,-0.1646,0.6694,0.7363,0.1859,-0.2764,0.1998,-0.6694,-0.1415,-0.914,-0.2048,0.2361,0.1179,0.7837,-0.11084,-0.014046,-0.582,-0.3914,-1.614,0.082,-0.2334,0.176,-0.1431,-0.2822,-0.1516,0.1561,0.0829,0.3918,-0.03467,-0.1498,0.07635,0.126,0.2454,-0.346,0.3,0.1958,-0.3481,-0.4272,-0.2998,-0.3704,0.2258,0.02736,0.1766,-0.1732,0.4412,0.4568,0.347,0.1805,0.0327,-0.1454,0.285,-0.001982,-0.1409,-0.222,-0.0401,0.00735,1.955,-0.212,0.192,0.2861,0.0831,-0.1473,-0.3164
1,-0.2161,0.1818,0.10956,-0.0712,-0.269,-0.09155,-0.554,0.4167,-0.358,0.6924,0.3154,0.1948,-0.3076,0.353,-0.1896,-0.05426,0.0684,0.1011,0.05612,-0.1104,-0.00712,-1.414,-0.4417,0.01805,0.4194,0.3735,-0.0236,-0.1769,0.1521,-0.1353,0.12195,0.2793,0.1803,0.2009,0.0624,-0.011116,0.07916,0.3933,-0.58,0.1615,-0.8667,-0.08563,-0.2654,-0.1702,-0.06186,0.0784,0.002073,0.3196,-0.1749,0.03424,0.6514,0.3098,0.0659,0.6055,-0.0666,-0.83,-0.2219,-0.385,-0.9116,0.09766,0.09796,0.05423,0.1816,-9.13,-0.2708,0.2201,-0.2346,0.01106,0.11206,0.11444,-0.1644,0.03195,8.65,0.5493,0.4255,-0.2191,0.3755,0.5366,0.2124,-0.1203,0.008064,-0.2389,0.4893,-0.239,-0.03708,0.119,0.1171,0.715,0.417,0.04242,-0.4653,-0.4863,0.10297,-0.1791,0.03683,-0.3823,-0.131,0.3235,-0.6597,-2.36,0.419,0.12317,-0.1074,-0.2048,0.2842,0.4302,0.0483,-0.4521,-0.3054,0.1589,0.1012,0.1722,-0.3345,0.05212,-0.4565,0.4563,0.010216,1.041,-0.3823,0.03165,0.12396,-0.06177,-0.296,-0.2837,-0.01671,0.8296,-0.1813,-0.1821,-0.03937,0.766,-0.1398,1.318,-0.08136,-0.3293,-0.1951,-0.0228,0.1959,0.2769,0.7266,-0.07465,0.764,-0.4692,0.8267,-0.2368,-0.4556,-0.001623,0.1737,-1.442,0.1813,0.11523,0.2474,-0.3684,-0.6226,-0.2478,-0.0387,0.267,-0.1323,0.0886,-0.0173,-0.2817,0.3875,0.3276,0.225,0.2769,0.1923,-0.0876,0.3418,-0.1661,-0.177,0.01581,-0.1675,-0.3655,0.1072,0.367,-0.2017,0.04593,-0.3418,0.627,0.1245,0.609,0.314,0.212,-0.2566,0.5854,0.2308,-1.422,0.0965,-0.1615,0.202,-0.227,0.04202,-0.1897
1,-0.257,0.2311,0.0521,-0.1355,-0.1603,-0.1808,-0.6885,0.335,-0.3748,0.7236,0.2534,0.2815,-0.2627,0.1854,-0.05,0.02681,-0.0653,0.0737,0.0004096,-0.3645,-0.03586,-1.562,-0.2532,-0.251,0.4492,0.587,0.006237,-0.06033,0.578,-0.1359,0.4158,0.07086,0.2742,0.348,0.1075,0.1478,-0.1472,0.52,-0.3164,0.0028,-0.84,-0.10815,-0.377,0.04962,-0.1649,0.08856,-0.01493,0.3892,-0.0808,-0.01816,0.52,0.1504,0.093,0.582,0.129,-0.6626,-0.2566,-0.1376,-0.6436,0.1332,-0.01513,0.1383,-0.11633,-9.234,-0.1753,0.2081,-0.07227,0.00738,-0.1037,0.0787,-0.3245,-0.07074,8.73,0.5537,0.4312,-0.414,0.04684,0.6167,0.286,-0.1987,0.04742,-0.3953,0.5273,-0.2101,0.1375,0.1586,0.2211,0.526,0.107,-0.0344,-0.2393,-0.545,-0.01633,-0.2056,0.04004,-0.472,0.1462,0.2422,-0.4436,-2.396,0.3425,0.1058,-0.0689,0.06354,0.274,0.388,-0.06934,-0.426,-0.272,0.1981,-0.03946,0.1003,-0.2421,0.2141,-0.583,0.622,0.342,1.121,-0.3845,-0.02599,0.1185,0.0835,-0.159,-0.1257,0.0554,0.5366,-0.03006,-0.194,-0.08344,0.5537,0.02182,1.42,-0.1191,-0.2454,-0.2058,-0.009155,0.08185,0.2842,0.613,-0.1647,0.701,-0.4556,0.66,-0.1499,-0.2491,-0.1793,0.1622,-1.131,0.1322,-0.05817,-0.0432,-0.3484,-0.4727,-0.1998,-0.10767,0.0993,-0.008255,-0.03162,-0.01199,-0.0742,0.542,0.2527,-0.03336,0.2352,0.1661,-0.05307,0.207,-0.316,-0.1641,0.0824,-0.2249,-0.4658,0.03436,0.2191,-0.1595,-0.001383,-0.3376,0.411,0.11725,0.516,0.1244,0.2834,-0.064,0.4573,0.294,-1.258,-0.221,0.1058,0.1665,-0.10077,0.1459,-0.04898
0,-0.07666,0.2412,0.2092,-0.254,-0.085,-0.337,-1.049,1.117,-0.4314,0.938,-0.4597,0.3147,-0.3474,0.1912,0.2996,-0.1337,-0.1974,0.3064,0.1735,-0.4321,-0.331,-0.006947,-0.455,-0.5137,-0.05545,-0.1628,-1.886,-0.3582,0.2083,0.00959,0.2483,0.0793,0.3386,0.0651,0.4678,-0.09174,0.0191,0.9497,0.2137,-0.4001,-0.3892,-0.1697,-0.1198,0.2487,-0.309,0.098,-0.3447,0.12476,-0.1384,0.1361,-0.01556,0.2559,-0.1938,0.883,0.1725,-0.2069,-0.02043,0.10876,-0.3606,-0.03152,1.841,0.2399,-0.3945,-9.336,-0.0809,0.5234,0.215,0.02617,-0.06885,0.0242,0.2917,-0.1304,8.195,-0.2751,0.4648,-0.4224,0.1443,1.081,0.4976,-0.1371,-0.2507,0.194,0.00782,0.1094,-0.05646,0.0242,0.07544,0.4998,-0.03506,-0.1469,-0.2329,-0.691,-0.2727,-0.0433,-0.2454,0.4885,0.3975,0.3408,-0.2262,-2.684,0.56,0.2676,0.10114,-0.04858,-0.4436,-0.1389,-0.1777,-0.2214,-0.07025,0.3328,0.00948,0.1092,-0.1869,0.1545,-0.506,0.55,0.123,0.5786,-0.275,0.09344,-0.308,0.222,-0.4502,-0.3506,0.06085,0.584,0.08795,-0.001503,0.09094,0.2715,0.09467,0.981,0.4688,0.1556,-0.3774,0.07837,-0.5195,-0.02151,-0.3347,-0.1578,0.4407,-0.138,0.6855,-0.0631,-0.1357,-0.599,-0.4028,-1.345,0.2185,-0.1609,0.0731,-0.286,-0.2324,-0.11926,0.1349,0.11646,0.2263,0.0809,-0.1929,0.163,0.2393,0.39,-0.1418,0.3025,0.2793,-0.3242,-0.2751,-0.5684,-0.2634,0.2598,0.0783,-0.05884,-0.09235,0.2812,0.254,0.2876,-0.0121,0.2241,-0.2883,0.3486,-0.0637,-0.010826,-0.2473,0.1978,0.2664,1.005,-0.2185,0.1183,0.2695,0.04776,0.05835,-0.2013
1,-0.2053,0.2068,0.1009,0.00681,-0.2622,-0.10516,-0.6924,0.7974,-0.3953,0.8657,-0.07764,0.2155,-0.2377,0.3176,0.01074,-0.0298,-0.0971,0.3767,-0.0484,-0.0962,-0.196,-0.826,-0.5737,-0.05847,0.2408,0.05432,-0.778,-0.3083,-0.09265,-0.0721,0.132,0.2172,0.148,0.1162,0.2332,-0.03394,0.02895,0.4666,-0.2036,0.179,-0.621,-0.0992,-0.1172,-0.1602,-0.2407,-0.005886,-0.1213,0.2913,-0.1521,0.01915,0.3083,0.4197,0.0387,0.58,-0.08325,-0.6465,-0.1677,-0.3032,-0.7827,-0.1337,0.9497,0.1351,0.2418,-9.414,-0.08875,0.289,0.05237,0.05188,0.2119,0.1417,0.2361,0.05487,8.61,0.04898,0.3894,-0.286,0.522,0.7144,0.3564,-0.09436,-0.1327,-0.03748,0.4775,-0.11224,-0.03452,-0.01159,0.1475,0.7344,0.273,0.03357,-0.48,-0.65,0.1703,-0.00441,-0.0711,0.05014,-0.11865,0.4,-0.6704,-2.629,0.5576,0.05954,-0.1799,-0.1163,0.0903,0.193,-0.01904,-0.351,-0.2778,0.1188,0.10657,0.0905,-0.2203,0.09625,-0.3574,0.4768,-0.1221,0.875,-0.4844,0.148,-0.05173,-0.00308,-0.2162,-0.083,-0.1593,0.875,0.00435,-0.0208,-0.136,0.5815,0.08484,1.192,0.1521,-0.0534,-0.2368,0.02226,0.06287,0.03436,0.3193,-0.1426,0.5156,-0.338,0.74,-0.3708,-0.3389,-0.2053,0.0649,-1.465,0.2341,0.0599,0.2377,-0.4407,-0.4119,-0.0342,0.0816,0.319,-0.1738,0.0691,-0.0439,-0.1387,0.2383,0.3804,0.1803,0.1621,0.1926,-0.321,0.0939,-0.321,-0.12256,0.221,-0.1422,-0.177,-0.00675,0.4119,-0.1538,0.0321,-0.176,0.398,-0.1521,0.4236,0.10046,0.0711,-0.1453,0.3284,0.1554,-0.362,0.09863,-0.14,0.1632,-0.2213,-0.003033,-0.2817
0,-0.1346,0.26,0.0959,-0.263,-0.1552,-0.1979,-0.5923,0.668,-0.2328,0.8237,-0.045,0.3086,-0.251,0.328,0.08905,-0.08044,-0.1577,0.03333,-0.1063,-0.1261,-0.1538,-1.1,-0.3577,-0.3933,0.2098,0.0713,-0.9365,-0.1819,0.4185,-0.1462,0.2776,0.14,0.3545,0.3413,0.2515,-0.11224,-0.105,0.576,-0.05273,-0.1931,-0.8057,-0.07947,-0.04602,0.0986,-0.1516,-0.014084,-0.1727,0.348,-0.0657,-0.009254,0.292,0.07916,0.1691,0.568,-0.06506,-0.5405,-0.03937,-0.2698,-0.596,0.05762,0.767,0.2006,0.1311,-9.445,-0.1503,0.2378,0.04944,0.03967,0.02347,0.0273,0.1575,0.2104,8.65,0.2605,0.2328,-0.6294,0.168,0.9834,0.4817,0.003998,0.0727,-0.1495,0.377,-0.278,-0.0846,0.1561,0.1617,0.5347,0.1752,0.00882,-0.4124,-0.352,-0.02567,0.01149,-0.10876,-0.1207,0.216,0.3293,-0.547,-2.44,0.5376,-0.01379,-0.1003,-0.1655,-0.02094,0.1786,0.1698,-0.1437,-0.05145,0.3323,-0.08026,0.0271,-0.05984,0.1984,-0.7095,0.2673,0.2067,0.788,-0.3708,0.0833,0.03577,-0.06995,-0.2485,-0.2229,-0.1436,0.4072,-0.06604,0.06335,0.058,0.5806,0.1359,1.426,0.1313,-0.008446,-0.4075,0.009476,-0.3613,0.1785,0.2491,-0.3093,0.4387,-0.368,0.6763,-0.2634,-0.2537,-0.3188,-0.1162,-1.4,0.188,-0.04318,-0.10443,-0.2803,-0.1271,-0.2161,0.02977,0.1158,0.05252,-0.03116,0.1765,-0.001344,0.4802,0.3066,0.01521,0.298,0.05035,-0.1804,0.132,-0.391,-0.2793,0.2183,-0.2161,-0.2844,0.0797,0.3184,0.10223,0.005547,-0.02577,0.4353,-0.097,0.4253,-0.0602,0.2473,-0.1437,0.2216,0.3538,-0.525,0.01179,-0.2463,0.2499,-0.04022,0.1814,-0.1655
0,0.00542,0.2064,0.2217,-0.2397,-0.0778,-0.2515,-0.7163,0.9688,-0.293,0.8877,-0.3245,0.2073,-0.329,0.2573,0.2996,-0.1595,-0.1837,0.0948,-0.1211,-0.2067,-0.1979,-0.4446,-0.4114,-0.435,0.04382,-0.1152,-1.596,-0.27,0.2698,-0.1114,0.2705,0.07434,0.345,0.193,0.3096,-0.134,-0.052,0.7285,0.1516,-0.3552,-0.6226,-0.0628,-0.158,0.2852,-0.251,0.04495,-0.2397,0.236,-0.04282,0.1289,0.0936,0.1351,-0.02094,0.756,-0.0458,-0.276,-0.02306,-0.1465,-0.4866,-0.0826,1.453,0.2578,-0.0466,-9.49,-0.02582,0.3777,0.10986,0.10144,0.05576,-0.0556,0.2366,0.1497,8.47,0.007504,0.2683,-0.6245,0.1956,1.146,0.4573,-0.02693,-0.0893,0.05328,0.06976,-0.0904,-0.1271,0.08813,0.1121,0.5415,0.01424,-0.012955,-0.361,-0.493,-0.132,0.01147,-0.2386,0.2405,0.3,0.3213,-0.357,-2.58,0.6157,0.072,0.02533,-0.2045,-0.2659,-0.005054,0.07367,-0.08655,-0.005478,0.2932,-0.07446,0.06476,-0.1443,0.283,-0.6333,0.3118,0.1907,0.627,-0.2764,0.0816,-0.0666,0.0525,-0.352,-0.2556,-0.02925,0.4573,0.003836,0.0796,0.10626,0.3118,0.2076,1.168,0.3577,0.1624,-0.3882,0.0922,-0.5166,-0.01033,-0.03397,-0.2104,0.309,-0.2386,0.6226,-0.1361,-0.1675,-0.4824,-0.2983,-1.297,0.1678,-0.1192,-0.02837,-0.246,-0.0656,-0.1514,0.1628,0.2241,0.09955,0.07074,-0.04874,0.1519,0.372,0.3008,-0.04755,0.3496,0.1393,-0.2717,-0.1683,-0.4692,-0.2732,0.1907,-0.1125,-0.2026,-0.02522,0.2416,0.1678,0.1166,0.05307,0.4517,-0.2883,0.3005,-0.1619,0.1028,-0.2356,0.1104,0.3474,0.326,-0.0801,-0.1022,0.2489,0.0264,0.09,-0.1239
